"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Malaysia","MYS","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","0.4","","","0.4","","0.3","","","0.2","","","0.4","","0.1","","","","","","","0.1","","","0.1","0.2","","","0","","0","","0","","","","",
"Malaysia","MYS","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","","","","","2","","","2.1","","2.1","","","2.2","","","2.4","","1.6","","","","","","","0.7","","","0.9","1.2","","","0.4","","0.1","","0.1","","","","",
"Malaysia","MYS","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","","","","","4.9","","","5.4","","5.7","","","5.8","","","6","","4.7","","","","","","","3","","","3.8","4.6","","","2.5","","1.2","","0.8","","","","",
"Malaysia","MYS","Population, total","SP.POP.TOTL","11871104","12162187","12468689","12790312","13122839","13460031","13798085","14134058","14471211","14819424","15192298","15598927","16043731","16522000","17022465","17528961","18029824","18519937","19002656","19484898","19977500","20487607","21017613","21562793","22114654","22661298","23194257","23709119","24208391","24698819","25190652","25690611","26201961","26720370","27236006","27735040","28208035","28650955","29068159","29468872","29866559","30270962","30684804","31105028","31528585","31949777",
"Malaysia","MYS","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","0.6","","","0.3","","0.2","","","0.1","","","0.2","","0","","","","","","","0.1","","","0.1","0.1","","","0","","0","","0","","","","",
"Malaysia","MYS","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","","","","","","","","","","","3.4","","","3.1","","2.7","","","2.6","","","2.7","","1.4","","","","","","","0.6","","","0.8","0.9","","","0.2","","0.1","","0","","","","",
"Malaysia","MYS","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","","","","","","","","","","","11.5","","","11.2","","10.7","","","10.2","","","10","","6.6","","","","","","","3.2","","","4","4.8","","","2","","0.8","","0.5","","","","",
"Malaysia","MYS","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","2.9","","","2.1","","1.6","","","1.3","","","1.8","","0.4","","","","","","","0.4","","","0.5","0.6","","","0.1","","0","","0","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","12.9","","","12.7","","11.7","","","11.8","","","11.5","","7.3","","","","","","","2.6","","","3.4","4.3","","","1.2","","0.4","","0.2","","","","",
"Malaysia","MYS","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","32.3","","","32.9","","32.5","","","30.3","","","29.4","","21.9","","","","","","","12.1","","","14.3","16.7","","","8.6","","4","","2.7","","","","",
"Malaysia","MYS","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6","","","5.6","",
"Malaysia","MYS","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","20.7","","","19.4","","16.5","","","12.4","","","8.7","","6.1","","8.5","","","5.1","","5.7","","3.6","","3.8","","","1.7","","0.6","","7.6","","","5.6","",
"Malaysia","MYS","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Rural poverty gap at national poverty lines (%), including noncomparable values","SI.POV.RUGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","SI.POV.RUHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88","7.89","","","11.13","11.14","","","",
"Malaysia","MYS","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.21","","","","87.34","","","","",
"Malaysia","MYS","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.01","31.01","","","39.15","39.16","","","",
"Malaysia","MYS","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.76","21.76","","","27.95","27.95","","","",
"Malaysia","MYS","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3","","","","","","","38.4","","","","","","","31.3","","","",
"Maldives","MDV","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4","","","","","","","21.9","","","","","","","22.1","","","",
"Maldives","MDV","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8","","","","","","","29.9","","","","","","","25.2","","","",
"Maldives","MDV","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.7","","","","","","","45","","","","","","","39.8","","","",
"Maldives","MDV","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","","","","","","","2.5","","","","","","","3.4","","","",
"Maldives","MDV","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","","","","","","","6.4","","","","","","","8.3","","","",
"Maldives","MDV","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","","","","","","","11","","","","","","","12.9","","","",
"Maldives","MDV","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4","","","","","","","15.7","","","","","","","16.9","","","",
"Maldives","MDV","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","","","",
"Maldives","MDV","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","","","",
"Maldives","MDV","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","",
"Maldives","MDV","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","",
"Maldives","MDV","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","",
"Maldives","MDV","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","",
"Maldives","MDV","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","",
"Maldives","MDV","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0","","","","","","","0","","","",
"Maldives","MDV","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","","0.1","","","","","","","0","","","",
"Maldives","MDV","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","0.2","","","","","","","0","","","",
"Maldives","MDV","Population, total","SP.POP.TOTL","132104","136417","140563","144631","148780","153276","158272","163824","169851","176244","182850","189537","196264","203028","209785","216510","223158","229751","236265","242605","248588","254139","259183","263842","268455","273527","279398","286306","294186","302683","311265","319608","327487","335169","343452","353398","365734","380495","397237","415593","435015","454915","475513","496402","515696","530953",
"Maldives","MDV","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","","","","","","","0.7","","","","","","","0","","","",
"Maldives","MDV","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6","","","","","","","4.4","","","","","","","0","","","",
"Maldives","MDV","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","","","","","","15","","","","","","","0.5","","","",
"Maldives","MDV","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","","","","","","","3.5","","","","","","","0","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7","","","","","","","16.6","","","","","","","0.2","","","",
"Maldives","MDV","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7","","","","","","","42.7","","","","","","","3.4","","","",
"Maldives","MDV","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2","","","",
"Maldives","MDV","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","","","","","","15.7","","","","","","","8.2","","","",
"Maldives","MDV","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Rural poverty gap at national poverty lines (%), including noncomparable values","SI.POV.RUGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","SI.POV.RUHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","50.4","","","","","","","39.9","","","","","38.9","","","33","","","","","","","","","","",
"Mali","MLI","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","19.3","","","","","","","22.2","","","","","21.6","","","22.5","","","","","","","","","","",
"Mali","MLI","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","40.4","","","","","","","30.1","","","","","30.2","","","25.7","","","","","","","","","","",
"Mali","MLI","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","56.2","","","","","","","46.5","","","","","46.1","","","41.3","","","","","","","","","","",
"Mali","MLI","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","1.7","","","","","","","2.5","","","","","2.5","","","3.3","","","","","","","","","","",
"Mali","MLI","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","4.6","","","","","","","6.3","","","","","6.4","","","8","","","","","","","","","","",
"Mali","MLI","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","8","","","","","","","10.3","","","","","10.9","","","12.1","","","","","","","","","","",
"Mali","MLI","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","11.9","","","","","","","14.7","","","","","14.9","","","16.2","","","","","","","","","","",
"Mali","MLI","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.8","","","","","","","","","","",
"Mali","MLI","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7","","","","","","","","","","",
"Mali","MLI","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2","","","","","","","","","","",
"Mali","MLI","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","","","","","","","","","","",
"Mali","MLI","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.6","","","","","","","","","","",
"Mali","MLI","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","","","","","","","","","","","8","","","","","","","6.6","","","","","6.8","","","7.6","","","","","","","","","","",
"Mali","MLI","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","","","","","","","","","","","","","","","8.7","","","","","","","9.1","","","","","10.3","","","12","","","","","","","","","","",
"Mali","MLI","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","","","","","","","","","","","","","","","9.1","","","","","","","10.7","","","","","12.2","","","14.3","","","","","","","","","","",
"Mali","MLI","Population, total","SP.POP.TOTL","6368348","6482278","6596728","6712267","6831085","6956402","7090126","7234728","7388668","7545166","7694855","7831889","7952865","8062219","8171522","8296915","8449913","8635527","8850334","9087176","9334880","9585653","9837571","10094368","10360561","10642936","10946445","11271600","11616887","11982695","12369070","12775516","13203378","13651464","14113577","14581429","15049353","15514591","15979499","16449864","16934220","17438778","17965429","18512394","19077690","19658031",
"Mali","MLI","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","52.5","","","","","","","23.5","","","","","18.1","","","15.8","","","","","","","","","","",
"Mali","MLI","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","","","","","","","","","","","","","","","","","","","","","67.8","","","","","","","42.9","","","","","37.9","","","36.7","","","","","","","","","","",
"Mali","MLI","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","","","","","","","","","","","","","","","","","","","","","79.7","","","","","","","62.5","","","","","58.4","","","58.7","","","","","","","","","","",
"Mali","MLI","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","85.3","","","","","","","58.8","","","","","51.9","","","50.3","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.4","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5","","","","","","","","","","",
